product_id,barcode,name,brand,category,unit,quantity
107368,3858894140930,HRANA ZA MAČKE RIBA 415 g SUPER PAWER,DIZMAR D.O.O.,Proizvodi za kućanstvo,kg,",415"
097489,3858891567556,HRANA ZA MAČKE RIBA 415G ULTRA TK,TOP KAN D.O.O,Proizvodi za kućanstvo,kg,",415"
030807,7613031868384,HRANA ZA MAČKE SM  JUNIOR 300 g FRISKIES,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",3"
002758,7613031868346,HRANA ZA MAČKE SM INDOOR 300 g FRISKIES,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",3"
106387,8445290073464,HRANA ZA MAČKE SM JUNIOR PILETINA 800 g ONE,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",8"
006176,7613031868063,HRANA ZA MAČKE SM LOSOS+TUNA+POVRĆE 300 g FRISKIES,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",3"
161991,7613033923005,"HRANA ZA MAČKE SM MS JET POV 1,5 kg FRISKIES",ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,"1,5"
196713,7613031868308,HRANA ZA MAČKE SM MS JET POV 300 g FRISKIES,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",3"
156142,7613033923586,"HRANA ZA MAČKE SM PILE JET POV 1,5 kg FRISKIES",ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,"1,5"
196707,7613031868247,HRANA ZA MAČKE SM PILE POV 300g FRISKIES,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",3"
156267,5900951014055,HRANA ZA MAČKE SM 1+ PILETINA 300 g WHISKAS,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",3"
161354,5900951014093,HRANA ZA MAČKE SM 1+ TUNA 300 g WHISKAS,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",3"
246777,7613031341887,"HRANA ZA MAČKE SM 1,5 kg INDOOR FRISKIES",ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,"1,5"
021396,8009470002028,HRANA ZA MAČKE SPARKY PILETINA  415 g SPARKY,OSTALO,Proizvodi za kućanstvo,kg,",415"
069980,3858894140343,HRANA ZA MAČKE SUHA  1kg GOVEDINA SUPER PAWER,DIZMAR D.O.O.,Proizvodi za kućanstvo,kg,1
069981,3858894140350,HRANA ZA MAČKE SUHA  1kg PERAD SUPER PAWER,DIZMAR D.O.O.,Proizvodi za kućanstvo,kg,1
071216,8445290095817,HRANA ZA MAČKE SUHA ADULT LOSOS 450 g ONE,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",45"
071217,8445290095831,HRANA ZA MAČKE SUHA ADULT PILETINA 450 g ONE,ALCA ZAGREB D.O.O,Proizvodi za kućanstvo,kg,",45"
087746,5999508134797,HRANA ZA MAČKE SUHA GOVED. 1KG ULTRA,VM2 D.O.O.,Proizvodi za kućanstvo,kg,1
097396,3858891569390,HRANA ZA MAČKE SUHA GOVEDINA 1KG TK,TOP KAN D.O.O,Proizvodi za kućanstvo,kg,1
087745,5999508134780,HRANA ZA MAČKE SUHA PERAD 1KG ULTRA L,VM2 D.O.O.,Proizvodi za kućanstvo,kg,1
097397,3858891569406,HRANA ZA MAČKE SUHA PILETINA 1KG TK,TOP KAN D.O.O,Proizvodi za kućanstvo,kg,1
070813,4770608262662,HRANA ZA MAČKE TASTY MIX IZBOR KUHARA 4x85 g WHISKAS,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",34"
070794,4008429069758,HRANA ZA MAČKE TELETINA/PILETINA U ŠTRUCI 85 g SHEBA,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",085"
099544,4003024465172,HRANA ZA MAČKE TOMI JUNIOR 100G,FIBIS D.O.O.,Proizvodi za kućanstvo,kg,",1"
092679,4003024465189,HRANA ZA MAČKE TOMI 100G PER/KUN VR,FIBIS D.O.O.,Proizvodi za kućanstvo,kg,",1"
103297,4003024490884,HRANA ZA MAČKE TOMI 100G PER/RAJČICA VR,FIBIS D.O.O.,Proizvodi za kućanstvo,kg,",1"
102479,4003024157268,HRANA ZA MAČKE TOMI 100G PIL/ST.,FIBIS D.O.O.,Proizvodi za kućanstvo,kg,",1"
